counterpart_name,year,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Azerbaijan,Bangladesh,Belarus,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Central African Republic,Chad,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Eritrea,Eswatini,Ethiopia,Fiji,Gabon,"Gambia, The",Georgia,Ghana,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,"Iran, Islamic Rep.",Iraq,Jamaica,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyz Republic,Lao PDR,Lebanon,Lesotho,Liberia,Madagascar,Malawi,Maldives,Mali,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Nepal,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Papua New Guinea,Paraguay,Peru,Philippines,Rwanda,Samoa,Sao Tome and Principe,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,Sri Lanka,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Tunisia,Turkiye,Turkmenistan,Uganda,Ukraine,Uzbekistan,Vanuatu,Viet Nam,"Yemen, Rep.",Zambia,Zimbabwe
West African Development Bank - BOAD (official),2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7499,,,,,,,,,,,4.3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2002,,,,,,,,,,,2.7499,,,,,,3.4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2326,,,,,,,,,,,2.5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2003,,,,,,,,,,,2.15,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.1754,,,,,,,,,,,2.4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2004,,,,,,,,,,,2.0,,,,,,1.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.157,,,,,,,,,,,,2.5,,,,,,,,,,,2.2432,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2005,,,,,,,,,,,2.0,,,,,,2.5499,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9493,,,,,,,,,,,,6.0578,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2006,,,,,,,,,,,1.5,,,,,,2.5499,,,,,,,,,,,,,1.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4761,,,,,,,,,,,,2.0,,,,,,,,,,,2.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2007,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9999,,,,,,,,,,,,1.767,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2008,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.001,,,,,,,,,,,,2.4162,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2009,,,,,,,,,,,1.811,,,,,,1.6499,,,,,,,,,,,,,5.2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5078,,,,,,,,,,,,1.8493,,,,,,,,,,,1.7958,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2010,,,,,,,,,,,2.7769,,,,,,1.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7899,,,,,,,,,,,,2.8717,,,,,,,,,,,1.9999,,,,,,,,,,,,,,,,1.9999,,,,,,,,,,,,
West African Development Bank - BOAD (official),2011,,,,,,,,,,,1.7947,,,,,,1.5253,,,,,,,,,,,,,1.7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6488,,,,,,,,,,,,1.7831,,,,,,,,,,,1.8467,,,,,,,,,,,,,,,,1.801,,,,,,,,,,,,
West African Development Bank - BOAD (official),2012,,,,,,,,,,,2.6529,,,,,,1.4876,,,,,,,,,,,,,1.9827,,,,,,,,,,,,,,,,,,0.7499,,,,,,,,,,,,,,,,,,,,,1.8751,,,,,,,,,,,,1.7086,,,,,,,,,,,0.0255,,,,,,,,,,,,,,,,5.6999,,,,,,,,,,,,
West African Development Bank - BOAD (official),2013,,,,,,,,,,,5.4558,,,,,,8.0747,,,,,,,,,,,,,4.1212,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,6.4883,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Development Bank - BOAD (official),2014,,,,,,,,,,,6.8543,,,,,,5.631,,,,,,,,,,,,,2.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4999,,,,,,,,,,,,5.4271,,,,,,,,,,,0.0615,,,,,,,,,,,,,,,,5.5883,,,,,,,,,,,,
West African Development Bank - BOAD (official),2015,,,,,,,,,,,7.8727,,,,,,7.5999,,,,,,,,,,,,,6.8599,,,,,,,,,,,,,,,,,,0.7499,,,,,,,,,,,,,,,,,,,,,3.4707,,,,,,,,,,,,3.7016,,,,,,,,,,,5.1719,,,,,,,,,,,,,,,,7.5999,,,,,,,,,,,,
West African Development Bank - BOAD (official),2016,,,,,,,,,,,3.5499,,,,,,6.4,,,,,,,,,,,,,1.4999,,,,,,,,,,,,,,,,,,3.7877,,,,,,,,,,,,,,,,,,,,,5.9302,,,,,,,,,,,,,,,,,,,,,,,6.1098,,,,,,,,,,,,,,,,3.6499,,,,,,,,,,,,
West African Development Bank - BOAD (official),2017,,,,,,,,,,,5.6575,,,,,,5.8477,,,,,,,,,,,,,6.2015,,,,,,,,,,,,,,,,,,4.0277,,,,,,,,,,,,,,,,,,,,,3.5999,,,,,,,,,,,,1.72,,,,,,,,,,,7.1433,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2018,,,,,,,,,,,5.4249,,,,,,5.7749,,,,,,,,,,,,,3.0158,,,,,,,,,,,,,,,,,,3.5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7563,,,,,,,,,,,5.4189,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2019,,,,,,,,,,,4.8888,,,,,,4.9999,,,,,,,,,,,,,5.591,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9285,,,,,,,,,,,6.0059,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
West African Development Bank - BOAD (official),2020,,,,,,,,,,,3.8153,,,,,,,,,,,,,,,,,,,4.3232,,,,,,,,,,,,,,,,,,2.7659,,,,,,,,,,,,,,,,,,,,,2.8401,,,,,,,,,,,,4.6349,,,,,,,,,,,4.9029,,,,,,,,,,,,,,,,3.6037,,,,,,,,,,,,
West African Development Bank - BOAD (official),2021,,,,,,,,,,,5.7479,,,,,,5.8113,,,,,,,,,,,,,4.53,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,5.2699,,,,,,,,,,,,4.9924,,,,,,,,,,,4.88,,,,,,,,,,,,,,,,4.2325,,,,,,,,,,,,
West African Development Bank - BOAD (official),2022,,,,,,,,,,,4.8181,,,,,,4.7184,,,,,,,,,,,,,4.5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9999,,,,,,,,,,,,5.2623,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,4.1828,,,,,,,,,,,,
West African Development Bank - BOAD (official),2023,,,,,,,,,,,2.5428,,,,,,2.5999,,,,,,,,,,,,,3.8334,,,,,,,,,,,,,,,,,,0.8999,,,,,,,,,,,,,,,,,,,,,3.7397,,,,,,,,,,,,4.7101,,,,,,,,,,,4.3264,,,,,,,,,,,,,,,,4.6158,,,,,,,,,,,,
West African Monetary Union (UMOA) (official),1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Monetary Union (UMOA) (official),1982,,,,,,,,,,,,,,,,,1.8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West African Monetary Union (UMOA) (official),1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World (official),1970,,,2.8095,,6.9034,,,,,7.0,1.0932,,2.2246,,0.054,5.327,1.6602,2.3065,,,4.6387,0.9772,3.6633,,4.9765,,2.5756,2.2865,5.1679,4.8769,3.25,,2.3489,3.9619,5.1528,4.2083,,,4.2296,3.0,4.0222,0.7395,,1.801,,3.0834,0.9234,,5.9587,3.0117,4.0394,2.1223,2.4077,,,5.4058,2.6248,,2.3583,,,2.5015,2.8849,,6.3901,1.431,3.0952,,0.3237,3.1651,,6.4087,,,,3.9201,,2.703,2.7611,4.4228,0.555,5.9377,,2.0616,5.4418,4.2795,6.2222,6.8499,0.75,4.6829,,2.3235,7.025,2.0843,,,,2.8678,,,1.4984,,,,1.3994,6.7949,,3.5352,,2.6665,3.4194,,3.2196,,,,,,1.4069,
World (official),1971,,,2.9517,,6.5859,,,,,,1.4083,,4.7337,,5.1807,5.917,2.5279,,,,3.6832,5.2508,1.4465,,5.7662,4.2142,4.0431,1.3011,4.4482,5.7556,,,1.9069,4.4379,5.5278,2.4418,,2.6771,1.6827,6.104,4.3499,,,1.8479,,4.6444,3.0778,,3.8474,3.5,4.4968,2.0575,2.5828,,,4.7154,0.3764,,4.9303,,,2.13,3.2171,,7.1443,4.0968,1.2999,,0.7556,0.1839,0.75,6.0998,,,,4.2451,,1.2287,2.4999,4.5072,1.6448,4.4359,,2.5159,6.5562,3.7142,5.2191,5.1148,,1.5,,2.8895,6.5695,0.0526,,2.3218,,2.053,,4.0,1.4248,,,,5.6031,6.3998,,3.1347,,4.701,3.6076,,1.2946,,,,,2.3537,6.4559,
World (official),1972,,,4.3835,,7.5829,,,2.293,,,0.4044,,2.7984,,0.9118,6.645,3.1085,,,,3.4841,1.3105,1.1959,,4.634,3.8373,3.4387,1.759,6.3366,5.336,3.9285,,2.7688,3.822,3.9508,4.7567,,,2.3941,6.2446,3.6628,0.75,,,,6.4171,1.5735,,0.7425,0.5466,5.9126,1.2552,2.2806,,,7.0613,2.443,,3.4481,,,2.0657,2.885,,2.5825,1.9283,1.5256,,1.0157,3.8347,0.7739,6.5823,,,,5.1746,,3.1591,1.7007,6.4063,1.9324,6.1793,,2.6478,3.4861,3.5227,5.2477,5.1866,0.089,1.4311,,3.5757,5.809,1.403,,1.4528,,1.656,,8.0263,2.4613,,,,3.0288,6.1445,,0.1357,,3.3499,4.2158,,0.5692,,,,,0.8794,5.9469,
World (official),1973,,,6.3363,,7.2067,,,1.8254,,4.0,1.6031,,2.365,,1.0817,6.9741,0.7591,3.5,,,1.9105,7.0,3.1202,,6.3162,3.4196,0.6955,2.8472,6.793,4.222,4.4999,,2.9048,2.9389,3.1738,3.9359,,0.8421,1.7014,6.2743,4.7394,,,1.0962,4.0,3.5064,2.0327,,3.979,1.6777,4.8797,1.6677,2.0972,,,5.771,2.0694,,4.155,,,2.473,7.25,0.8713,3.9042,3.5831,1.2334,,0.8271,4.2222,0.2961,7.0456,,,,5.0848,,2.4017,0.4211,3.2808,1.926,6.5662,,3.0815,2.5663,4.1296,4.2417,5.7607,0.75,1.5,,1.1363,3.0435,5.6049,,0.808,,2.4767,,2.5002,2.7156,,,,3.77,3.7035,,1.8425,,2.7128,4.6351,,7.6912,,,,,1.2904,6.2094,
World (official),1974,,,5.8319,,5.5947,,,2.7521,,4.0,2.2021,,2.7166,,5.7436,6.6383,1.1092,0.898,,,4.5999,2.0939,0.5923,,6.1702,3.1668,6.4922,7.8809,5.7851,4.9525,3.2843,,4.3789,4.7206,4.35,4.7875,,3.5242,0.6764,4.8898,1.7448,0.5978,,2.123,0.1691,4.0693,3.3735,1.0,4.929,1.8497,4.0298,2.0665,3.8614,,,6.1674,2.9078,,2.5689,,,1.6325,,0.75,4.5688,2.3945,1.8361,,0.8459,0.7906,6.1759,6.7559,,,,4.4544,,1.742,0.78,3.5733,0.2564,4.3303,,2.6383,7.1732,4.4341,5.8991,5.5685,0.7677,0.6126,,3.6844,6.0427,0.0028,,2.0108,,2.0217,,6.5322,3.1783,,,,2.1957,5.5378,,3.9869,,4.7799,6.0384,,2.5952,,,,,1.557,4.5879,
World (official),1975,,,5.9927,,6.5742,,,1.8391,,0.7469,1.6777,,6.2016,,2.9698,7.3829,1.1859,2.0567,,,2.3984,3.8965,3.5838,,6.3016,4.503,5.9012,3.2574,7.2089,7.8851,5.1271,,5.0146,6.5388,4.4226,4.6015,,5.0819,1.0722,5.9546,8.2569,0.2543,,4.3123,3.0172,5.7203,2.2422,1.5995,4.6315,0.9202,5.8652,2.4932,6.3801,,,6.0127,4.2356,,6.5358,,,2.1484,,0.8601,6.5165,0.7254,1.493,,1.1336,1.7394,6.1646,7.8051,,,,3.524,,1.6347,1.0,4.4809,0.7797,7.7312,,3.406,,1.8637,4.8949,6.0749,1.4962,1.2009,,3.3629,8.8549,4.5505,,1.1609,,2.2427,,3.6454,2.8797,,,,3.5215,7.2564,,1.8806,,3.4212,6.1393,,1.619,,,,,1.8345,5.6996,
World (official),1976,,,7.856,,6.9635,,,1.4566,,3.5672,1.437,,5.1029,,2.0365,7.5991,1.6149,1.4364,,,2.9911,0.1352,2.2523,,5.2295,0.8123,4.53,5.796,6.7877,7.7717,5.6218,,6.3445,7.4021,4.7594,6.4312,,0.3232,0.8523,7.4779,6.3473,1.6808,,3.8594,4.0,4.9658,2.5993,0.8716,5.5815,1.4026,4.7865,3.838,6.8356,,,6.9156,4.1413,,4.4985,,,0.213,,0.7499,4.7139,1.3501,2.1543,,2.0659,3.7074,5.777,8.0683,,,,6.7897,,1.9369,1.2495,5.1791,1.398,8.5,,3.6878,5.5647,4.757,4.6063,7.443,1.3178,3.9904,,5.0129,8.5502,2.0,,2.3151,,2.4976,,4.4444,3.3214,,,,2.2122,7.9257,,5.3074,,4.2566,6.4724,,2.8148,,,,,1.0965,6.0329,
World (official),1977,,,7.9513,,8.1314,,,1.471,,4.0,1.7636,,6.5979,,5.1167,7.5558,1.5531,1.5842,,,4.0487,0.806,3.2337,,6.898,1.3145,2.721,2.5402,5.8016,7.3042,,,6.9753,6.9204,4.4818,4.7801,,6.4181,1.129,2.8456,9.4011,1.7818,,3.6827,0.5,6.5334,4.134,1.6563,3.5988,1.6704,3.6109,2.495,5.5882,,,4.631,5.3703,,4.6805,,,0.0684,5.9943,1.1038,4.016,2.3695,4.2238,,1.6777,4.3496,6.2919,8.0295,,,,5.444,,2.1573,0.8297,6.6691,3.3694,8.1999,,3.2537,3.8006,5.7707,5.4796,7.0454,1.4514,2.2663,0.5,6.0808,8.29,1.5275,,2.6221,,2.106,,4.0,4.543,,,,3.7655,6.2777,,2.7823,,4.8505,7.5316,,5.1049,,,,,2.3761,5.0879,
World (official),1978,,,9.0843,,7.2957,,,1.4751,,4.0,3.7968,,5.3409,,4.476,7.7302,4.5156,1.3487,,,4.2145,1.3396,1.0893,,7.5974,0.7388,3.5065,4.7315,6.1821,6.6489,,,6.5911,3.8439,2.5651,5.7328,,3.8547,1.5141,7.2579,6.578,0.9775,,1.6423,4.2355,5.8186,2.5707,2.1698,3.0542,1.1291,6.4898,1.7943,4.7674,,,5.0949,5.633,,4.3582,,,0.1633,3.2371,0.8759,4.1784,3.5325,2.4669,2.1512,1.4556,3.0939,6.0688,7.8185,,,,5.0863,,1.6891,0.8799,5.7932,5.3425,7.4739,,2.0066,2.4059,6.2026,6.7639,5.5988,2.3927,4.1544,2.0829,4.6903,6.1224,4.0305,0.8349,3.096,,2.1795,,4.0,4.1712,,,,2.4891,5.9651,,6.1701,,4.546,6.091,,5.0958,,,,,0.6124,2.9993,
World (official),1979,,,7.9675,,6.626,,,1.1301,,7.4554,2.9975,,3.4699,,0.9816,8.4533,1.5646,0.3028,,,5.8969,0.75,,,7.5026,1.7384,4.3784,4.4344,7.156,6.6102,1.1337,,5.3476,8.5882,8.1982,6.7331,,1.0512,3.4505,4.1001,8.8291,3.826,,4.8374,,5.4571,1.9674,1.3471,4.8238,1.3567,4.7954,2.6214,5.0025,,,6.4524,6.4191,,4.0163,,,0.1468,7.1386,2.3687,5.3797,2.8789,3.271,0.7,2.5865,4.2437,5.7538,7.5086,,,,5.7241,,1.2943,1.1872,6.2617,2.743,5.4919,,2.2362,3.0,6.0585,6.0464,5.5791,1.0239,2.9258,,3.3301,7.4422,1.0935,1.0,0.8748,,1.8166,,4.9513,4.5075,,,,3.836,5.7359,,1.4063,,5.6999,5.1708,,0.2229,,,,,2.0081,4.8897,
World (official),1980,,,7.7127,,6.1225,,,1.4795,,4.3729,4.1195,,8.0505,,6.0149,9.095,4.0244,1.3423,,,5.99,0.6126,,,8.5609,0.8293,3.7878,3.4962,7.2285,6.174,0.9584,,7.4703,8.5835,3.2952,3.2623,,7.9646,2.3704,7.9133,7.3872,1.692,,1.4384,1.6201,7.2814,3.4362,2.6567,9.1987,2.8249,5.9471,2.4643,5.3526,,,6.5225,7.2549,,3.4603,,,0.1776,2.633,2.994,5.2544,3.6944,3.9791,2.5269,1.8399,2.7017,5.2485,7.945,,,,4.0673,,1.4,0.8337,4.0947,5.3839,8.2143,,2.5467,5.788,5.3019,7.311,6.9343,1.4965,0.4202,3.9882,5.3625,12.0135,4.6713,1.0,3.0289,,1.2719,,4.0,3.731,,,,3.6556,7.0966,,3.2483,,5.0021,7.071,,2.7041,,,,,2.3966,3.503,4.8836
World (official),1981,,,7.7168,,8.887,,,1.5379,,6.636,2.2999,,7.7619,,7.3981,10.749,3.4436,2.6719,7.4338,,5.1018,3.1178,1.562,5.1758,7.3718,1.6419,5.5324,4.2398,7.75,8.9895,3.3523,2.28,6.3798,8.6993,7.0249,3.6275,,8.4033,2.2634,10.4831,9.0045,3.0094,,2.6025,3.1161,6.4033,2.2453,2.9674,4.1119,2.8494,5.4561,3.8682,7.8738,,,6.4931,5.9139,,5.3785,,,0.089,11.092,9.0639,5.8183,4.9257,4.2209,2.5743,2.3006,1.8176,7.4128,8.2252,,,,3.9649,,2.6937,1.0213,5.5494,5.5589,8.3227,,3.3475,2.284,5.7507,8.1608,7.4338,1.1896,1.1993,7.0378,5.5727,10.92,1.5121,0.8747,4.3641,,1.5233,4.9841,2.8561,3.7013,,,,3.684,7.5097,,3.6052,,6.9115,6.5471,,5.8893,,,,,2.8551,6.3441,5.1447
World (official),1982,,,9.6473,,7.1639,,,1.7052,,5.3156,2.6074,,9.5846,,6.9092,10.4939,1.9321,3.3353,0.6883,,8.2418,3.6018,,4.3016,9.4518,2.6357,1.8716,4.4043,4.5958,7.6053,2.6169,1.7311,5.4876,8.0905,7.8809,5.8555,,5.0857,2.6992,9.7922,7.3153,3.1921,,4.9527,10.1777,3.3118,2.682,4.5845,3.3226,1.3966,6.6438,6.0801,8.8659,,,7.5375,7.0722,,5.0323,,,0.1224,,1.1028,3.5552,5.7907,1.5753,6.947,1.9896,2.746,5.3379,11.3369,,,,6.6925,,1.7968,2.0186,5.7577,3.2065,9.4961,,4.5319,7.4584,8.2127,8.5979,8.3653,1.3458,0.7631,4.0265,4.818,11.4535,2.4854,0.2637,5.066,,2.8647,8.7312,6.5956,5.996,,,,2.1524,8.5984,,2.7562,,6.7189,8.9688,,2.2958,,,3.8293,,2.7361,4.2727,4.6985
World (official),1983,,,7.3906,,9.7035,,,1.7544,,7.5571,1.4101,1.6465,6.1611,,9.9846,10.3807,3.0139,4.3048,3.7513,,6.9275,1.771,3.5125,5.5991,10.9241,0.8312,1.7977,7.3014,5.7103,9.855,2.0908,0.2963,5.2629,6.9869,9.8467,4.6818,,8.0189,1.7714,10.7472,8.647,4.0914,,2.0354,4.0,6.3331,2.9896,1.9898,0.0193,1.4963,4.7905,4.4109,8.4991,,,7.0869,6.9367,,5.5575,,,0.187,8.9171,1.7487,4.9304,6.0116,2.7809,0.8408,2.5754,4.4132,9.8196,9.2119,,,,6.4563,,1.2033,1.0439,6.042,3.8974,10.9074,,4.0715,4.8438,5.3446,7.8267,7.4437,1.5899,1.0,0.3319,3.4395,10.3286,1.1435,3.2964,4.3933,,1.6942,3.9999,4.1859,2.7165,,,,2.9654,8.0425,,2.7706,,7.3521,8.6549,,2.9047,,,2.5546,,2.662,4.5373,8.2216
World (official),1984,,,9.5343,,9.1148,,,1.417,,0.2664,4.6999,1.2976,6.7437,,9.8545,9.47,3.5743,2.175,1.3983,,3.218,2.1273,2.2792,5.7603,9.7895,2.1471,4.0203,5.548,3.917,7.0239,1.5684,4.0,6.3231,7.6884,8.8804,6.2802,,5.2213,2.5784,10.7993,8.7839,0.8224,,0.871,1.972,7.4985,3.4669,2.0387,7.2389,3.4376,8.4201,6.0356,8.4809,,,6.8764,7.3812,,5.5118,,,0.1939,,2.3382,4.6639,5.2158,3.3972,1.0,1.2089,2.6515,6.9104,9.4208,,,,6.8455,4.9431,2.3576,1.5779,5.4672,2.3487,9.6002,,3.685,5.6723,7.7961,8.3393,6.8231,0.9415,3.4207,3.9636,3.4555,10.2202,0.615,1.9526,2.1574,,2.871,3.8725,2.6434,2.1385,,,,4.4279,7.8873,,4.2568,,7.8722,8.4778,,2.48,,,,,3.8539,6.5686,6.2497
World (official),1985,,,8.0528,,8.9436,,,1.2919,,3.3887,3.8664,1.2815,4.8326,,8.4005,8.6873,2.2438,1.2992,2.7722,,7.1968,3.346,4.5606,5.8239,9.2983,4.1616,3.7431,5.8674,6.6668,8.8103,2.2071,3.9949,7.2365,8.1307,7.0936,4.7993,,5.6803,2.2525,6.5317,6.4041,7.0683,,3.0271,0.8721,7.2398,3.2263,2.9292,5.2883,1.8903,5.5607,4.915,6.731,,,6.4837,7.8381,,4.1176,,,0.151,8.5235,3.511,4.9321,3.526,1.6198,2.775,1.1277,2.1081,4.4672,8.6521,,,,7.4438,2.5559,2.3743,1.0276,4.6163,2.8511,8.788,,5.4596,7.5591,7.3447,8.2705,7.3661,2.2858,0.9487,2.4438,4.1529,9.1211,1.2182,0.7951,1.5832,,3.093,4.0,4.7071,2.5103,,,,1.6382,7.8087,,0.7942,,6.6346,7.767,,3.1039,,,3.8549,,2.9505,2.4234,4.357
World (official),1986,,,6.6301,,8.3758,,,1.3708,,8.25,4.1032,1.4299,3.9104,,7.0724,8.0435,2.3476,1.429,0.6359,,5.8904,2.2731,0.9125,5.4591,7.7752,1.7633,4.6607,6.5928,7.7679,6.7869,2.8444,3.0205,5.4969,7.2189,6.9615,4.8863,,3.1032,1.6082,6.6396,8.3264,0.75,,2.8549,3.9999,4.1421,3.3402,2.5543,3.8199,2.2244,6.2334,5.2551,7.0137,,,5.7527,5.542,,3.5012,,,0.083,4.7943,2.3322,0.7918,2.3975,3.2166,4.7101,1.6329,2.752,6.07,8.333,,,,6.1172,2.7696,1.9658,0.8957,4.7604,1.0417,8.2304,,5.5366,6.255,8.0581,7.0452,5.2401,1.3307,1.2984,0.9301,2.5449,,1.9349,4.6778,1.4609,,2.0692,4.6271,4.0,1.813,,,,1.6431,5.6374,,2.7569,3.1766,5.9184,7.2018,,4.8413,,,1.4894,,2.2417,4.7007,3.916
World (official),1987,,,6.9941,,7.8584,,,1.2686,,4.4142,1.0202,1.0,5.1694,,4.6635,7.6239,2.9169,1.933,0.881,,4.7255,4.0207,1.3705,4.8573,7.6553,1.3085,1.8004,6.1253,6.7051,6.3423,1.2491,1.4407,7.3417,7.0549,5.5945,5.5132,,2.8531,2.5784,,8.2655,0.6705,,2.5889,1.4453,3.0896,2.203,1.1725,1.9,1.6707,5.3677,4.8443,5.4969,,,5.7167,5.9027,,2.4488,,,0.3774,,1.2035,2.5777,2.8367,1.2931,1.3421,2.4931,1.5048,6.9266,7.1041,,,,6.8481,3.1468,1.5681,1.1252,3.9254,1.6149,8.4536,,4.516,3.8146,4.5554,6.2027,5.236,1.6303,0.75,1.3145,2.865,7.9267,0.8077,1.0105,1.085,,2.2836,7.1431,2.6371,2.307,,,,2.2316,4.7856,,1.4975,1.3212,6.36,6.225,,1.5318,,,8.0,,1.8637,2.8514,3.0208
World (official),1988,,,6.0613,,7.552,,,1.477,,5.3978,2.5836,0.8562,4.081,,3.6373,7.2321,1.7911,1.0395,1.7516,,5.9078,0.919,0.9098,4.9451,7.8135,2.1464,3.641,3.9831,8.3989,5.3755,2.6052,2.0352,6.6729,5.4027,5.0662,3.253,,0.7499,1.7224,6.7812,7.6003,1.5721,,0.9602,2.5454,6.4946,1.1532,1.0623,7.0,,6.9537,5.4098,4.8219,,,5.4305,6.308,,2.1623,,,0.2312,2.25,4.0607,,2.2803,1.6441,3.0,1.191,1.5549,6.3722,7.5655,,,,6.7337,2.4748,,0.9924,4.2378,1.3949,7.2754,,5.2291,3.9424,3.046,5.3108,4.6481,1.3124,1.8728,1.6002,1.7654,9.1193,2.6232,,2.4933,,1.6901,4.8183,2.3333,1.9265,,,,1.3206,4.6024,,1.9444,1.0,3.6711,6.4491,,1.2741,,,1.0,,2.3412,3.8545,5.3132
World (official),1989,,,7.4111,7.7934,7.8175,,,1.1258,,0.3797,1.0651,1.0,4.0027,,4.9404,7.6847,1.6928,0.99,1.0324,,6.7457,1.072,1.1106,5.7607,7.0697,0.8297,4.0289,3.9108,6.9198,6.824,1.2187,3.358,5.0507,6.4545,4.4384,4.4456,,2.4154,3.045,6.0963,6.8545,0.9194,,2.9814,4.0,8.0336,1.8696,0.844,3.9439,1.4302,6.1371,4.5105,5.5428,,,6.193,4.8848,,2.1572,,,0.4201,,2.3572,,2.2157,1.3303,2.5917,1.0402,2.9383,4.5805,7.7855,,,,6.8236,1.3248,,0.9603,4.466,2.551,6.47,,4.6325,4.3824,4.0,4.9743,5.4702,1.688,0.9072,2.6309,1.6741,9.2591,1.636,,0.7543,,1.223,4.0,4.1291,1.1053,,,,3.5717,6.0406,,1.3514,2.173,6.3839,5.6735,,2.3271,,,1.1896,5.0,1.6859,1.0245,3.5859
